               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.030915,            0.041636,           0.0098532,             0.79782,             0.72969,             0.78551,             0.53519,            0.031023,            0.010749,             0.01811,            0.004819,            0.004819,            0.004819
                 159,            0.030135,            0.040194,           0.0093008,             0.80112,             0.71988,             0.77669,             0.53372,            0.031069,            0.010788,            0.018676,            0.004786,            0.004786,            0.004786
                 160,            0.030219,            0.041158,            0.009586,             0.77237,             0.72221,              0.7742,             0.52487,            0.030884,            0.010764,            0.018718,            0.004753,            0.004753,            0.004753
                 161,            0.030274,            0.039959,           0.0095121,             0.77162,             0.72533,             0.76753,             0.53068,            0.030891,            0.010671,            0.019311,             0.00472,             0.00472,             0.00472
                 162,            0.030259,            0.040488,           0.0097979,             0.78699,             0.71927,             0.76893,             0.52955,            0.031006,             0.01081,            0.018991,            0.004687,            0.004687,            0.004687
                 163,            0.030326,            0.040955,           0.0093421,             0.78877,             0.71514,             0.77129,             0.53156,            0.031028,            0.010778,            0.018345,            0.004654,            0.004654,            0.004654
                 164,             0.03042,            0.041481,           0.0092527,             0.84232,             0.67552,             0.77596,             0.53388,             0.03077,            0.010914,            0.017687,            0.004621,            0.004621,            0.004621
                 165,            0.030314,            0.039664,           0.0095103,             0.76566,             0.73431,             0.77367,             0.52772,            0.031009,            0.010938,            0.018036,            0.004588,            0.004588,            0.004588
                 166,            0.030233,            0.040555,             0.00979,             0.74254,             0.74664,              0.7764,             0.53377,            0.030822,            0.010904,            0.018376,            0.004555,            0.004555,            0.004555
                 167,            0.029868,            0.039512,           0.0096027,             0.79155,             0.71389,             0.77962,             0.53379,            0.030881,            0.010892,            0.017766,            0.004522,            0.004522,            0.004522
                 168,            0.030657,            0.038193,           0.0094381,             0.76002,             0.74138,             0.77514,             0.53558,            0.030837,             0.01087,            0.018045,            0.004489,            0.004489,            0.004489
                 169,            0.030024,            0.040528,           0.0091564,             0.78219,             0.73562,             0.77924,             0.53221,            0.030893,            0.010884,            0.018315,            0.004456,            0.004456,            0.004456
                 170,            0.030044,            0.040949,           0.0092416,             0.80372,             0.69635,              0.7802,             0.53207,            0.030781,             0.01088,            0.018427,            0.004423,            0.004423,            0.004423
                 171,             0.03023,            0.040709,           0.0096684,             0.80694,             0.70306,             0.77761,             0.53147,            0.030802,            0.010913,            0.018512,             0.00439,             0.00439,             0.00439
                 172,            0.030004,            0.040679,           0.0092849,             0.73981,             0.75073,             0.77646,             0.53422,            0.030884,            0.010864,            0.017103,            0.004357,            0.004357,            0.004357
                 173,            0.029866,            0.040208,           0.0092538,             0.80114,             0.70087,             0.77681,              0.5366,            0.031175,            0.010933,            0.017251,            0.004324,            0.004324,            0.004324
                 174,            0.029976,            0.039012,           0.0090636,             0.77319,             0.74411,             0.78578,             0.53875,            0.031182,            0.010827,            0.017502,            0.004291,            0.004291,            0.004291
                 175,            0.030576,            0.041701,           0.0094936,             0.77412,             0.74325,             0.78598,             0.54287,            0.031177,            0.010795,            0.018047,            0.004258,            0.004258,            0.004258
                 176,            0.029697,            0.040257,           0.0090906,             0.77917,             0.74684,             0.78767,             0.53888,            0.031017,            0.010825,             0.01794,            0.004225,            0.004225,            0.004225
                 177,            0.029773,            0.039629,           0.0089283,             0.78055,              0.7302,             0.78069,             0.53251,            0.031124,            0.010985,            0.018396,            0.004192,            0.004192,            0.004192
                 178,            0.029746,            0.039102,           0.0088174,             0.77119,             0.73799,             0.77945,             0.53042,            0.031023,            0.010946,            0.018283,            0.004159,            0.004159,            0.004159
                 179,            0.030219,            0.040683,           0.0093323,             0.76191,             0.74861,             0.77403,             0.52948,            0.030882,            0.010993,            0.018476,            0.004126,            0.004126,            0.004126
                 180,            0.029672,            0.040688,           0.0088578,              0.7585,             0.73115,              0.7741,             0.52696,            0.030876,            0.010944,            0.017843,            0.004093,            0.004093,            0.004093
                 181,            0.029795,            0.039796,           0.0090182,              0.7507,             0.74766,             0.77569,              0.5272,            0.030993,            0.010888,            0.018099,             0.00406,             0.00406,             0.00406
                 182,            0.029865,            0.038485,           0.0096347,             0.76971,             0.73182,             0.77161,             0.52847,            0.030986,             0.01093,            0.018328,            0.004027,            0.004027,            0.004027
                 183,            0.029672,            0.039059,           0.0088844,             0.75004,             0.74166,             0.77172,             0.53196,            0.030898,            0.010924,            0.018505,            0.003994,            0.003994,            0.003994
                 184,            0.029659,            0.040166,           0.0088125,             0.78391,             0.71753,             0.77387,             0.53193,            0.030754,            0.010938,            0.018423,            0.003961,            0.003961,            0.003961
                 185,            0.029418,            0.039176,           0.0088338,             0.80311,               0.695,             0.77704,             0.53427,            0.030549,            0.010914,            0.018025,            0.003928,            0.003928,            0.003928
                 186,            0.029616,            0.037493,           0.0095567,             0.74789,             0.74637,             0.77742,             0.53445,            0.030523,            0.010858,            0.018366,            0.003895,            0.003895,            0.003895
                 187,            0.029333,            0.040241,           0.0092087,             0.77575,             0.71714,             0.77726,             0.53448,            0.030567,            0.010852,            0.018582,            0.003862,            0.003862,            0.003862
                 188,            0.029175,            0.039357,           0.0085103,             0.76679,             0.72866,             0.78285,             0.53599,            0.030601,            0.010795,            0.017869,            0.003829,            0.003829,            0.003829
                 189,            0.029552,            0.039617,           0.0091558,             0.78519,              0.7209,             0.78025,             0.53532,            0.030428,            0.010787,            0.018378,            0.003796,            0.003796,            0.003796
                 190,            0.029646,            0.040043,           0.0090467,             0.76505,               0.747,             0.78375,             0.53588,            0.030411,            0.010776,             0.01828,            0.003763,            0.003763,            0.003763
                 191,            0.029498,            0.038988,           0.0090154,             0.78415,             0.73119,             0.78671,             0.53608,            0.030396,            0.010736,            0.018325,             0.00373,             0.00373,             0.00373
                 192,            0.028885,            0.039914,           0.0088702,             0.77218,             0.74704,              0.7876,             0.53746,            0.030389,             0.01073,            0.018152,            0.003697,            0.003697,            0.003697
                 193,            0.029678,            0.040189,           0.0094282,             0.76688,             0.75448,             0.78847,             0.54105,            0.030363,            0.010779,            0.018218,            0.003664,            0.003664,            0.003664
                 194,            0.029481,             0.03847,           0.0089992,             0.82308,              0.7106,             0.78625,             0.53932,            0.030455,             0.01084,            0.017812,            0.003631,            0.003631,            0.003631
                 195,            0.029301,            0.038003,             0.00914,             0.77762,             0.73993,             0.78161,             0.53774,             0.03029,            0.010794,            0.018168,            0.003598,            0.003598,            0.003598
                 196,            0.028912,            0.038765,           0.0087782,             0.81094,             0.71881,             0.78311,              0.5367,            0.030323,            0.010819,            0.018464,            0.003565,            0.003565,            0.003565
                 197,            0.029293,            0.039311,           0.0092878,             0.80461,             0.72684,             0.78389,             0.54106,            0.030526,            0.010801,            0.018301,            0.003532,            0.003532,            0.003532
                 198,            0.029163,            0.039049,           0.0088889,             0.74883,             0.76552,              0.7825,             0.54167,            0.030553,            0.010771,            0.018213,            0.003499,            0.003499,            0.003499
                 199,            0.029082,            0.038547,           0.0090715,             0.78292,             0.73774,             0.78376,             0.54597,            0.030531,            0.010751,            0.018411,            0.003466,            0.003466,            0.003466
                 200,            0.029094,            0.038503,           0.0087782,             0.77613,             0.74401,             0.78471,             0.54289,            0.030774,            0.010746,            0.018655,            0.003433,            0.003433,            0.003433
                 201,            0.029403,            0.039992,           0.0090557,             0.75606,             0.75724,             0.78828,             0.54531,            0.030769,            0.010746,            0.018904,              0.0034,              0.0034,              0.0034
                 202,            0.028582,            0.039363,           0.0086451,             0.76288,             0.75334,             0.78668,              0.5414,            0.030825,            0.010763,            0.018976,            0.003367,            0.003367,            0.003367
                 203,            0.029047,            0.039704,           0.0087259,             0.74995,              0.7603,             0.78653,             0.53969,            0.030887,            0.010844,            0.018901,            0.003334,            0.003334,            0.003334
                 204,            0.028675,            0.038641,           0.0088447,             0.78064,             0.72478,             0.78534,             0.53556,            0.031017,            0.010913,            0.019097,            0.003301,            0.003301,            0.003301
                 205,            0.028699,            0.039246,           0.0087795,             0.73956,             0.75449,             0.78351,             0.53207,             0.03122,            0.011016,            0.018934,            0.003268,            0.003268,            0.003268
                 206,            0.029028,            0.039194,           0.0087599,             0.74317,             0.75483,             0.78074,              0.5305,            0.031228,            0.010997,            0.018786,            0.003235,            0.003235,            0.003235
                 207,            0.028713,            0.037235,           0.0084636,             0.73949,               0.756,             0.78368,             0.53305,            0.031165,            0.010972,            0.019001,            0.003202,            0.003202,            0.003202
                 208,            0.028678,            0.037564,           0.0086773,             0.78156,             0.71718,             0.78496,             0.53447,            0.031156,            0.010968,            0.018912,            0.003169,            0.003169,            0.003169
                 209,            0.029016,             0.03814,           0.0089882,             0.76557,             0.73467,             0.78512,             0.53671,            0.031075,            0.010952,            0.018504,            0.003136,            0.003136,            0.003136
                 210,            0.028677,            0.037407,           0.0089599,             0.76616,             0.73572,             0.78497,             0.53661,            0.031013,            0.010957,            0.018553,            0.003103,            0.003103,            0.003103
                 211,            0.028403,            0.037459,           0.0086643,              0.7522,             0.75096,             0.78306,             0.53736,            0.030995,            0.010992,            0.018508,             0.00307,             0.00307,             0.00307
                 212,            0.028632,            0.038922,           0.0086735,             0.78642,             0.72025,             0.78218,             0.53776,            0.030937,            0.010996,             0.01847,            0.003037,            0.003037,            0.003037
                 213,            0.028958,            0.038422,           0.0087437,             0.78404,             0.72833,              0.7839,             0.53594,            0.030855,            0.011004,            0.018433,            0.003004,            0.003004,            0.003004
                 214,             0.02822,            0.039208,           0.0084033,             0.75455,             0.74812,             0.78149,             0.53357,            0.030776,            0.011024,            0.018385,            0.002971,            0.002971,            0.002971
                 215,              0.0288,            0.038189,           0.0086689,             0.77479,             0.71812,             0.77891,             0.53328,             0.03084,            0.011034,            0.018279,            0.002938,            0.002938,            0.002938
                 216,            0.028536,            0.037844,           0.0087603,             0.80509,             0.70456,             0.77865,             0.53271,            0.030907,            0.011059,             0.01805,            0.002905,            0.002905,            0.002905
                 217,            0.028516,            0.037261,           0.0089158,             0.79801,             0.70557,             0.77802,             0.53271,            0.030881,             0.01108,            0.017929,            0.002872,            0.002872,            0.002872
                 218,            0.028589,            0.037372,           0.0087287,             0.78911,             0.71115,             0.77662,             0.53372,            0.030913,            0.011126,            0.017851,            0.002839,            0.002839,            0.002839
                 219,            0.028211,            0.038309,           0.0083359,             0.81304,             0.68807,             0.77696,             0.53492,            0.030815,            0.011096,            0.017902,            0.002806,            0.002806,            0.002806
                 220,            0.028635,            0.038894,           0.0085065,             0.84143,             0.67004,             0.78263,             0.53863,            0.030754,            0.011046,            0.017855,            0.002773,            0.002773,            0.002773
                 221,             0.02848,            0.037758,            0.009061,             0.73751,             0.75333,             0.78389,             0.54173,             0.03074,            0.010975,            0.017772,             0.00274,             0.00274,             0.00274
                 222,            0.028298,            0.038499,           0.0085052,             0.75843,              0.7437,             0.78437,             0.54282,              0.0307,            0.010924,            0.017837,            0.002707,            0.002707,            0.002707
                 223,            0.027871,             0.03759,           0.0079679,             0.75064,             0.74675,             0.78256,             0.54173,            0.030688,            0.010927,            0.017723,            0.002674,            0.002674,            0.002674
                 224,            0.028559,            0.038987,           0.0087865,             0.83797,             0.67731,             0.77979,             0.54064,            0.030694,            0.010927,            0.017749,            0.002641,            0.002641,            0.002641
                 225,            0.027883,            0.037889,           0.0082986,             0.75304,             0.74108,             0.78066,             0.54001,            0.030656,            0.010953,            0.017773,            0.002608,            0.002608,            0.002608
                 226,            0.028251,            0.037402,           0.0081091,             0.75984,               0.739,             0.78222,             0.54191,            0.030633,            0.010953,            0.017555,            0.002575,            0.002575,            0.002575
                 227,             0.02755,             0.03784,           0.0082639,             0.78139,             0.72419,              0.7815,             0.54248,            0.030621,            0.010959,            0.017553,            0.002542,            0.002542,            0.002542
                 228,             0.02813,            0.037747,           0.0086187,             0.80286,             0.70742,             0.78039,              0.5396,            0.030688,            0.011009,            0.017551,            0.002509,            0.002509,            0.002509
                 229,            0.027838,            0.036564,            0.008486,             0.78159,             0.71812,             0.78053,             0.53726,            0.030753,            0.010999,            0.017537,            0.002476,            0.002476,            0.002476
                 230,            0.027519,            0.037443,           0.0083031,                0.79,             0.71259,             0.78282,             0.53818,            0.030692,             0.01097,            0.017692,            0.002443,            0.002443,            0.002443
                 231,            0.027935,            0.037664,           0.0083186,              0.7909,               0.712,             0.78234,             0.53653,            0.030658,            0.010951,            0.017991,             0.00241,             0.00241,             0.00241
                 232,            0.028483,            0.039027,           0.0085186,             0.81371,             0.69461,             0.78285,             0.53727,            0.030694,            0.010937,            0.018119,            0.002377,            0.002377,            0.002377
                 233,            0.027761,            0.038772,           0.0079491,             0.81936,              0.6953,             0.78337,             0.53843,            0.030664,            0.010907,            0.018219,            0.002344,            0.002344,            0.002344
                 234,            0.027975,            0.037346,           0.0083531,             0.82086,             0.69295,              0.7842,             0.53854,             0.03065,            0.010931,            0.018195,            0.002311,            0.002311,            0.002311
                 235,            0.027877,            0.039645,           0.0081757,             0.77019,             0.73531,             0.78343,             0.53835,            0.030631,            0.010933,            0.018158,            0.002278,            0.002278,            0.002278
                 236,            0.028143,            0.036755,           0.0087085,             0.79522,              0.7152,             0.78361,              0.5399,             0.03057,            0.010931,            0.018217,            0.002245,            0.002245,            0.002245
                 237,            0.028155,            0.036925,            0.008602,             0.79856,             0.72132,             0.78492,             0.53901,            0.030581,            0.010903,             0.01826,            0.002212,            0.002212,            0.002212
                 238,            0.028267,            0.038072,           0.0086764,             0.78919,             0.72586,             0.78567,             0.53939,            0.030596,            0.010902,            0.018324,            0.002179,            0.002179,            0.002179
                 239,            0.027749,            0.036095,           0.0079337,             0.80132,             0.71829,             0.78459,             0.53851,            0.030579,            0.010881,            0.018467,            0.002146,            0.002146,            0.002146
                 240,            0.027709,            0.039896,           0.0082961,             0.81575,             0.70655,             0.78519,             0.54119,            0.030581,            0.010888,            0.018435,            0.002113,            0.002113,            0.002113
                 241,            0.027537,            0.036149,           0.0079911,             0.81928,             0.70479,             0.78506,             0.54016,            0.030603,            0.010918,            0.018502,             0.00208,             0.00208,             0.00208
                 242,            0.027943,            0.037898,           0.0083509,             0.81423,             0.71504,             0.78376,             0.53979,             0.03058,            0.010933,            0.018605,            0.002047,            0.002047,            0.002047
                 243,            0.027041,              0.0345,           0.0079008,             0.80879,             0.71319,             0.78157,             0.54155,            0.030588,            0.010956,            0.018636,            0.002014,            0.002014,            0.002014
                 244,            0.027559,            0.037661,            0.008164,             0.80116,             0.71806,             0.78273,             0.54099,             0.03058,            0.010966,            0.018618,            0.001981,            0.001981,            0.001981
                 245,            0.027213,            0.036154,            0.007932,             0.82784,               0.703,              0.7823,             0.54046,            0.030557,            0.010969,            0.018551,            0.001948,            0.001948,            0.001948
                 246,            0.028117,            0.038934,           0.0082027,             0.82225,             0.70682,             0.78083,             0.54003,            0.030576,            0.010989,            0.018623,            0.001915,            0.001915,            0.001915
                 247,            0.027235,            0.035993,           0.0079922,             0.82415,             0.70271,             0.77971,             0.54027,            0.030542,            0.011014,            0.018654,            0.001882,            0.001882,            0.001882
                 248,            0.027482,            0.036151,           0.0079515,             0.83012,             0.70015,             0.77998,             0.53818,            0.030564,             0.01102,            0.018719,            0.001849,            0.001849,            0.001849
                 249,            0.027538,            0.036439,           0.0080596,             0.82746,              0.6981,             0.77639,             0.53752,            0.030562,            0.011026,            0.018856,            0.001816,            0.001816,            0.001816
                 250,             0.02722,            0.038055,           0.0079446,             0.81334,             0.70259,             0.77582,             0.53776,             0.03057,            0.011032,            0.018853,            0.001783,            0.001783,            0.001783
                 251,            0.027892,            0.037667,           0.0084108,             0.82704,             0.68929,             0.77849,             0.54019,            0.030547,            0.011036,            0.018854,             0.00175,             0.00175,             0.00175
                 252,             0.02786,            0.038242,           0.0078576,             0.81431,             0.69434,             0.77762,             0.54006,            0.030544,            0.011026,            0.018871,            0.001717,            0.001717,            0.001717
                 253,            0.026907,            0.036355,           0.0082971,             0.82115,              0.6943,             0.77998,             0.54041,            0.030518,            0.011038,            0.018911,            0.001684,            0.001684,            0.001684
                 254,            0.027372,            0.037745,           0.0079312,             0.81778,             0.69297,              0.7806,             0.54157,            0.030532,            0.011072,             0.01892,            0.001651,            0.001651,            0.001651
                 255,            0.027369,            0.038866,           0.0079494,             0.79558,             0.70758,             0.78093,             0.54242,            0.030492,            0.011073,            0.019013,            0.001618,            0.001618,            0.001618
                 256,            0.027009,            0.037946,           0.0081917,             0.83193,             0.68019,              0.7795,             0.54183,            0.030478,            0.011074,            0.019043,            0.001585,            0.001585,            0.001585
                 257,            0.027419,            0.037555,            0.007908,             0.78077,             0.72637,             0.77952,             0.54003,            0.030474,            0.011083,            0.019008,            0.001552,            0.001552,            0.001552
                 258,            0.027033,            0.036338,           0.0080074,             0.77152,             0.73435,             0.78022,             0.53852,            0.030458,            0.011087,            0.019045,            0.001519,            0.001519,            0.001519
                 259,            0.027555,            0.038094,           0.0081483,              0.7653,             0.73586,             0.78037,             0.54062,            0.030447,            0.011088,             0.01905,            0.001486,            0.001486,            0.001486
                 260,            0.026941,            0.035619,           0.0078543,             0.76239,             0.74093,             0.78021,             0.54238,            0.030433,            0.011091,            0.018958,            0.001453,            0.001453,            0.001453
                 261,            0.026762,             0.03558,            0.007804,             0.76625,             0.74211,             0.78163,              0.5423,            0.030445,            0.011088,            0.018877,             0.00142,             0.00142,             0.00142
                 262,            0.026731,            0.036745,           0.0076276,             0.77242,             0.73496,              0.7814,             0.54283,            0.030422,            0.011078,            0.018874,            0.001387,            0.001387,            0.001387
                 263,            0.026861,            0.035911,           0.0078039,             0.79129,             0.71821,             0.78157,             0.54178,              0.0304,            0.011087,            0.018823,            0.001354,            0.001354,            0.001354
                 264,            0.026829,            0.035941,           0.0078258,             0.79652,             0.71589,              0.7818,              0.5423,            0.030385,             0.01109,            0.018741,            0.001321,            0.001321,            0.001321
                 265,            0.027645,            0.037047,           0.0081647,             0.79574,             0.71925,             0.78083,             0.54352,            0.030411,            0.011094,            0.018722,            0.001288,            0.001288,            0.001288
                 266,            0.026448,             0.03727,           0.0075886,             0.79299,             0.72041,             0.78065,             0.54335,            0.030432,            0.011109,            0.018704,            0.001255,            0.001255,            0.001255
                 267,            0.027097,            0.036942,           0.0078774,             0.81362,             0.70347,             0.78064,             0.54382,             0.03044,            0.011118,            0.018663,            0.001222,            0.001222,            0.001222
                 268,            0.026836,            0.036084,           0.0080804,             0.80709,             0.71031,             0.78071,             0.54264,            0.030417,            0.011112,            0.018681,            0.001189,            0.001189,            0.001189
                 269,            0.026702,            0.035682,           0.0080319,               0.808,             0.70947,             0.78127,              0.5433,            0.030434,            0.011118,            0.018669,            0.001156,            0.001156,            0.001156
                 270,            0.026606,            0.035325,           0.0076074,             0.80927,             0.70826,             0.78126,             0.54191,            0.030446,             0.01112,            0.018666,            0.001123,            0.001123,            0.001123
                 271,             0.02688,            0.036863,           0.0080069,               0.811,             0.70419,             0.78086,             0.54041,             0.03045,            0.011138,            0.018649,             0.00109,             0.00109,             0.00109
                 272,            0.026997,            0.037215,             0.00788,             0.79469,             0.71642,             0.78081,             0.54029,            0.030453,            0.011151,            0.018657,            0.001057,            0.001057,            0.001057
                 273,            0.026948,            0.036501,           0.0080912,             0.79658,             0.71701,             0.78043,              0.5395,             0.03048,            0.011153,            0.018641,            0.001024,            0.001024,            0.001024
                 274,            0.026172,            0.036565,           0.0075259,             0.79974,             0.71398,              0.7807,             0.53981,            0.030485,            0.011151,            0.018613,            0.000991,            0.000991,            0.000991
                 275,            0.026497,            0.036391,           0.0080173,             0.79627,             0.72098,             0.78146,             0.54093,            0.030493,            0.011145,            0.018577,            0.000958,            0.000958,            0.000958
                 276,            0.026645,            0.037226,           0.0078643,             0.78711,             0.72447,             0.78161,             0.54022,            0.030497,             0.01114,            0.018565,            0.000925,            0.000925,            0.000925
                 277,            0.026349,            0.036297,           0.0076602,             0.78703,              0.7245,             0.78128,             0.54106,            0.030504,            0.011139,            0.018572,            0.000892,            0.000892,            0.000892
                 278,            0.026454,            0.036161,            0.007635,             0.78852,             0.72524,                0.78,             0.53961,            0.030508,            0.011134,            0.018638,            0.000859,            0.000859,            0.000859
                 279,            0.026311,            0.036963,           0.0075385,             0.79142,             0.72533,             0.78084,             0.54046,            0.030509,            0.011129,            0.018655,            0.000826,            0.000826,            0.000826
                 280,            0.026021,            0.034996,           0.0073582,             0.79149,             0.72612,              0.7811,             0.53958,            0.030522,            0.011129,            0.018677,            0.000793,            0.000793,            0.000793
                 281,            0.026369,            0.034821,           0.0076916,             0.79352,             0.72423,             0.78244,             0.54041,            0.030526,            0.011125,            0.018701,             0.00076,             0.00076,             0.00076
                 282,            0.026183,            0.035288,            0.007601,             0.79355,             0.72368,             0.78326,             0.54108,            0.030532,            0.011126,            0.018724,            0.000727,            0.000727,            0.000727
                 283,            0.026402,            0.034527,           0.0073518,             0.79064,             0.72482,             0.78399,             0.54142,            0.030529,            0.011128,            0.018716,            0.000694,            0.000694,            0.000694
                 284,            0.026089,            0.035121,           0.0071443,             0.79026,             0.72457,             0.78438,             0.54179,            0.030533,            0.011131,            0.018709,            0.000661,            0.000661,            0.000661
                 285,            0.026368,            0.035293,           0.0077022,             0.80014,             0.71742,             0.78402,             0.54088,            0.030524,            0.011135,            0.018725,            0.000628,            0.000628,            0.000628
                 286,            0.026044,            0.036168,           0.0072094,             0.79255,             0.72384,             0.78298,             0.54044,            0.030522,            0.011137,            0.018755,            0.000595,            0.000595,            0.000595
                 287,            0.026127,            0.034643,           0.0075142,             0.79932,             0.72201,             0.78298,             0.54194,            0.030517,            0.011147,            0.018786,            0.000562,            0.000562,            0.000562
                 288,            0.026115,            0.037362,           0.0072229,             0.80225,             0.72143,             0.78245,             0.54047,            0.030496,            0.011144,            0.018825,            0.000529,            0.000529,            0.000529
                 289,            0.026605,            0.035197,           0.0078454,             0.80666,             0.72074,             0.78447,             0.54144,             0.03049,            0.011153,            0.018874,            0.000496,            0.000496,            0.000496
                 290,            0.025651,            0.035125,           0.0069625,             0.80972,             0.72069,             0.78359,             0.54092,            0.030482,            0.011154,            0.018898,            0.000463,            0.000463,            0.000463
                 291,            0.025541,            0.035683,           0.0069986,             0.80031,             0.72396,             0.78266,             0.54068,            0.030474,            0.011154,            0.018938,             0.00043,             0.00043,             0.00043
                 292,            0.026061,            0.035174,           0.0075874,              0.8083,             0.72235,             0.78371,             0.54201,            0.030475,            0.011156,            0.018987,            0.000397,            0.000397,            0.000397
                 293,            0.025599,            0.034943,           0.0071143,             0.80794,             0.72224,             0.78401,             0.54191,            0.030475,            0.011167,            0.019028,            0.000364,            0.000364,            0.000364
                 294,            0.026537,            0.036988,           0.0078476,             0.80903,             0.72127,             0.78397,             0.54178,             0.03048,            0.011173,            0.019057,            0.000331,            0.000331,            0.000331
                 295,            0.026699,            0.036187,           0.0078703,             0.80878,             0.72058,             0.78401,             0.54071,             0.03049,            0.011177,             0.01908,            0.000298,            0.000298,            0.000298
                 296,            0.025453,            0.034258,           0.0075155,             0.81123,             0.71921,             0.78389,             0.54113,            0.030498,            0.011183,            0.019091,            0.000265,            0.000265,            0.000265
                 297,            0.025574,            0.035576,           0.0070545,             0.81018,             0.72091,             0.78398,               0.541,            0.030496,            0.011188,            0.019118,            0.000232,            0.000232,            0.000232
                 298,            0.025525,             0.03442,           0.0071931,             0.80974,             0.71826,             0.78344,             0.54068,            0.030494,            0.011193,            0.019154,            0.000199,            0.000199,            0.000199
                 299,            0.025785,            0.034876,           0.0070233,             0.80496,             0.71989,             0.78332,             0.54096,            0.030487,            0.011196,            0.019158,            0.000166,            0.000166,            0.000166
